,type,payload
177,IssueCommentEvent,"{'action': 'created', 'issue': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/1214', 'repository_url': 'https://api.github.com/repos/ossu/computer-science', 'labels_url': 'https://api.github.com/repos/ossu/computer-science/issues/1214/labels{/name}', 'comments_url': 'https://api.github.com/repos/ossu/computer-science/issues/1214/comments', 'events_url': 'https://api.github.com/repos/ossu/computer-science/issues/1214/events', 'html_url': 'https://github.com/ossu/computer-science/issues/1214', 'id': 2152159725, 'node_id': 'I_kwDOAShAGM6AR1nt', 'number': 1214, 'title': 'Proposal for Adding Arabic Translation to OSSU Computer Science Curriculum', 'user': {'login': 'mejbass', 'id': 130122304, 'node_id': 'U_kgDOB8GCQA', 'avatar_url': 'https://avatars.githubusercontent.com/u/130122304?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mejbass', 'html_url': 'https://github.com/mejbass', 'followers_url': 'https://api.github.com/users/mejbass/followers', 'following_url': 'https://api.github.com/users/mejbass/following{/other_user}', 'gists_url': 'https://api.github.com/users/mejbass/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mejbass/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mejbass/subscriptions', 'organizations_url': 'https://api.github.com/users/mejbass/orgs', 'repos_url': 'https://api.github.com/users/mejbass/repos', 'events_url': 'https://api.github.com/users/mejbass/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mejbass/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'open', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 8, 'created_at': '2024-02-24T07:22:13Z', 'updated_at': '2024-04-05T04:54:26Z', 'closed_at': None, 'author_association': 'NONE', 'active_lock_reason': None, 'body': ""Dear OSSU Curriculum Maintainers,\n\nI hope this message finds you well. I am writing to propose the addition of an Arabic translation to the OSSU Computer Science Curriculum. Currently, the curriculum is available in English, Chinese, and Brazilian Portuguese, and I am eager to contribute by creating an Arabic version.\n\n_**Issue Title: Adding Arabic Translation to OSSU Computer Science Curriculum**_\n\n_**Issue Body:**_\n\nI am enthusiastic about volunteering to translate the OSSU Computer Science Curriculum into Arabic. With over 400 million Arabic speakers worldwide, this translation has the potential to benefit a significant number of learners who prefer Arabic as their primary learning language.\n\nI am committed to actively participating in the translation process, ensuring that the content is not only accurately translated but also culturally relevant. This initiative aligns with the OSSU's goal of making quality education accessible to a global audience.\n\nPlease let me know if there are specific guidelines or requirements for translations, and if there are any existing resources or tools that I should use during the translation process.\n\nI look forward to contributing to this fantastic initiative and helping make the OSSU Computer Science Curriculum available to Arabic-speaking learners.\n\nThank you for considering my proposal.\n\nBest regards, Bassam Mejlaoui @mejbass "", 'reactions': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/1214/reactions', 'total_count': 1, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 1, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/ossu/computer-science/issues/1214/timeline', 'performed_via_github_app': None, 'state_reason': None}, 'comment': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/comments/2038930184', 'html_url': 'https://github.com/ossu/computer-science/issues/1214#issuecomment-2038930184', 'issue_url': 'https://api.github.com/repos/ossu/computer-science/issues/1214', 'id': 2038930184, 'node_id': 'IC_kwDOAShAGM55h5sI', 'user': {'login': 'waciumawanjohi', 'id': 18407643, 'node_id': 'MDQ6VXNlcjE4NDA3NjQz', 'avatar_url': 'https://avatars.githubusercontent.com/u/18407643?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/waciumawanjohi', 'html_url': 'https://github.com/waciumawanjohi', 'followers_url': 'https://api.github.com/users/waciumawanjohi/followers', 'following_url': 'https://api.github.com/users/waciumawanjohi/following{/other_user}', 'gists_url': 'https://api.github.com/users/waciumawanjohi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/waciumawanjohi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/waciumawanjohi/subscriptions', 'organizations_url': 'https://api.github.com/users/waciumawanjohi/orgs', 'repos_url': 'https://api.github.com/users/waciumawanjohi/repos', 'events_url': 'https://api.github.com/users/waciumawanjohi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/waciumawanjohi/received_events', 'type': 'User', 'site_admin': False}, 'created_at': '2024-04-05T04:54:25Z', 'updated_at': '2024-04-05T04:54:25Z', 'author_association': 'MEMBER', 'body': ""The curricular guide you have written is a fine introduction (or guide) to the proposed curriculum. I should have used more accurate language earlier; you must determine what will be your curriculum's guideline. As I noted above, the english CS curriculum uses the CS2013. The Data Science curriculum uses [this guideline](https://www.amstat.org/asa/files/pdfs/EDU-DataScienceGuidelines.pdf).\r\n\r\nIn the contribution guide you state that contributions must adhere to the CS2013. That is a perfectly fine decision, you can choose the CS2013 as your guidelines. You just need to clarify if that is the choice you are making."", 'reactions': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/comments/2038930184/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'performed_via_github_app': None}}"
178,IssueCommentEvent,"{'action': 'created', 'issue': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/1214', 'repository_url': 'https://api.github.com/repos/ossu/computer-science', 'labels_url': 'https://api.github.com/repos/ossu/computer-science/issues/1214/labels{/name}', 'comments_url': 'https://api.github.com/repos/ossu/computer-science/issues/1214/comments', 'events_url': 'https://api.github.com/repos/ossu/computer-science/issues/1214/events', 'html_url': 'https://github.com/ossu/computer-science/issues/1214', 'id': 2152159725, 'node_id': 'I_kwDOAShAGM6AR1nt', 'number': 1214, 'title': 'Proposal for Adding Arabic Translation to OSSU Computer Science Curriculum', 'user': {'login': 'mejbass', 'id': 130122304, 'node_id': 'U_kgDOB8GCQA', 'avatar_url': 'https://avatars.githubusercontent.com/u/130122304?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mejbass', 'html_url': 'https://github.com/mejbass', 'followers_url': 'https://api.github.com/users/mejbass/followers', 'following_url': 'https://api.github.com/users/mejbass/following{/other_user}', 'gists_url': 'https://api.github.com/users/mejbass/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mejbass/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mejbass/subscriptions', 'organizations_url': 'https://api.github.com/users/mejbass/orgs', 'repos_url': 'https://api.github.com/users/mejbass/repos', 'events_url': 'https://api.github.com/users/mejbass/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mejbass/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'open', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 7, 'created_at': '2024-02-24T07:22:13Z', 'updated_at': '2024-04-05T04:49:31Z', 'closed_at': None, 'author_association': 'NONE', 'active_lock_reason': None, 'body': ""Dear OSSU Curriculum Maintainers,\n\nI hope this message finds you well. I am writing to propose the addition of an Arabic translation to the OSSU Computer Science Curriculum. Currently, the curriculum is available in English, Chinese, and Brazilian Portuguese, and I am eager to contribute by creating an Arabic version.\n\n_**Issue Title: Adding Arabic Translation to OSSU Computer Science Curriculum**_\n\n_**Issue Body:**_\n\nI am enthusiastic about volunteering to translate the OSSU Computer Science Curriculum into Arabic. With over 400 million Arabic speakers worldwide, this translation has the potential to benefit a significant number of learners who prefer Arabic as their primary learning language.\n\nI am committed to actively participating in the translation process, ensuring that the content is not only accurately translated but also culturally relevant. This initiative aligns with the OSSU's goal of making quality education accessible to a global audience.\n\nPlease let me know if there are specific guidelines or requirements for translations, and if there are any existing resources or tools that I should use during the translation process.\n\nI look forward to contributing to this fantastic initiative and helping make the OSSU Computer Science Curriculum available to Arabic-speaking learners.\n\nThank you for considering my proposal.\n\nBest regards, Bassam Mejlaoui @mejbass "", 'reactions': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/1214/reactions', 'total_count': 1, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 1, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/ossu/computer-science/issues/1214/timeline', 'performed_via_github_app': None, 'state_reason': None}, 'comment': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/comments/2038922427', 'html_url': 'https://github.com/ossu/computer-science/issues/1214#issuecomment-2038922427', 'issue_url': 'https://api.github.com/repos/ossu/computer-science/issues/1214', 'id': 2038922427, 'node_id': 'IC_kwDOAShAGM55h3y7', 'user': {'login': 'waciumawanjohi', 'id': 18407643, 'node_id': 'MDQ6VXNlcjE4NDA3NjQz', 'avatar_url': 'https://avatars.githubusercontent.com/u/18407643?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/waciumawanjohi', 'html_url': 'https://github.com/waciumawanjohi', 'followers_url': 'https://api.github.com/users/waciumawanjohi/followers', 'following_url': 'https://api.github.com/users/waciumawanjohi/following{/other_user}', 'gists_url': 'https://api.github.com/users/waciumawanjohi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/waciumawanjohi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/waciumawanjohi/subscriptions', 'organizations_url': 'https://api.github.com/users/waciumawanjohi/orgs', 'repos_url': 'https://api.github.com/users/waciumawanjohi/repos', 'events_url': 'https://api.github.com/users/waciumawanjohi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/waciumawanjohi/received_events', 'type': 'User', 'site_admin': False}, 'created_at': '2024-04-05T04:49:29Z', 'updated_at': '2024-04-05T04:49:29Z', 'author_association': 'MEMBER', 'body': 'The contribution guideline looks good. I only have one not about it:\r\n> Licensing: Contributors must have necessary rights and _specify the appropriate license for contributed content_.\r\n\r\nContributor do not set the license of their contribution; the maintainers set a license for the project. I highly recommend the [Creative Commons Attribution-ShareAlike 4.0 International License.](https://creativecommons.org/licenses/by-sa/4.0/)', 'reactions': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/comments/2038922427/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'performed_via_github_app': None}}"
179,WatchEvent,{'action': 'started'}
180,WatchEvent,{'action': 'started'}
181,WatchEvent,{'action': 'started'}
182,WatchEvent,{'action': 'started'}
183,WatchEvent,{'action': 'started'}
184,IssueCommentEvent,"{'action': 'created', 'issue': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/1231', 'repository_url': 'https://api.github.com/repos/ossu/computer-science', 'labels_url': 'https://api.github.com/repos/ossu/computer-science/issues/1231/labels{/name}', 'comments_url': 'https://api.github.com/repos/ossu/computer-science/issues/1231/comments', 'events_url': 'https://api.github.com/repos/ossu/computer-science/issues/1231/events', 'html_url': 'https://github.com/ossu/computer-science/issues/1231', 'id': 2224794472, 'node_id': 'I_kwDOAShAGM6Em6to', 'number': 1231, 'title': 'A proposal to shift the High School Matheamtics to later in the Curriculum. ', 'user': {'login': 'BurzumBlack', 'id': 50082799, 'node_id': 'MDQ6VXNlcjUwMDgyNzk5', 'avatar_url': 'https://avatars.githubusercontent.com/u/50082799?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/BurzumBlack', 'html_url': 'https://github.com/BurzumBlack', 'followers_url': 'https://api.github.com/users/BurzumBlack/followers', 'following_url': 'https://api.github.com/users/BurzumBlack/following{/other_user}', 'gists_url': 'https://api.github.com/users/BurzumBlack/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/BurzumBlack/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/BurzumBlack/subscriptions', 'organizations_url': 'https://api.github.com/users/BurzumBlack/orgs', 'repos_url': 'https://api.github.com/users/BurzumBlack/repos', 'events_url': 'https://api.github.com/users/BurzumBlack/events{/privacy}', 'received_events_url': 'https://api.github.com/users/BurzumBlack/received_events', 'type': 'User', 'site_admin': False}, 'labels': [], 'state': 'open', 'locked': False, 'assignee': None, 'assignees': [], 'milestone': None, 'comments': 3, 'created_at': '2024-04-04T08:14:19Z', 'updated_at': '2024-04-05T03:58:35Z', 'closed_at': None, 'author_association': 'NONE', 'active_lock_reason': None, 'body': 'TLTR;\r\n\r\nThe creators of OSSU i hope that this request find you well.\r\n\r\n**What is the problem of math education in general and how OSSU could contribute to fix this problem ?**\r\n\r\nOSSU is providing a learning opportunity for everyone who wants to learn Computer Science given that they\'ve the time and effort required to pursue the studies [^1]. This means democratizing Computer Science education; make it accessible to everyone. Accessibility doesn\'t mean only providing the required material (i.e. courses) for free, but also providing the road-map and guidance on certain issues that the beginner learner doesn\'t have the experience to know or consider. And this is what OSSU is achieving by providing the courses, the road-map and the mentoring in the form of detailed guidance [^2]. \r\n\r\nComputer Science as a discipline is a branch of mathematics. Most universities around the world assume that students who aim at studying Computer Science have finished high school Mathematics. The way mathematics is taught in high school is not the best way to teach it. In fact, i don\'t think that anyone knows what is the best way to teach it. Nonetheless it remains a fact that many students who hate mathematics - because of a bad teacher, or the subject is presented in a way that doesn\'t reflect the true nature of Mathematics - are not in fact bad at Mathematics. This means that if the way Mathematics is presented in high schools changed, many\'ll find it an appealing and natural subject to learn [^3]; they\'ll become good at it. Changing the way Mathematics is presented in High Schools means introducing Mathematics when needed, not as a bunch of facts and techniques that the student should master; but as a tool for interpreting, solving, and expressing problems. In short, introduce Mathematics in relation to some problem, in the light of, or in context of something related to the field you study - which is CS in our case.\r\n\r\nGiven the above, and given the good intention of OSSU creators to advance humanity by making Computer Science learning accessible to a greater number of people who\'re willing to put their time and effort to become Computer Scientists, I claim that there is an opportunity for OSSU to fix a problem related to teaching mathematics in formal education, and hence make the curriculum accessible to a greater number of people, some of which can become good at CS and Math but discouraged by the mathematics - the problem of teaching math as a bunch of facts or techniques produced by some people (i.e. mathematicians) that the students ought to master - by introducing math lately in the curriculum. \r\n\r\n**How this proposed solution will contribute to fixing the math teaching problem in formal education ?**\r\n\r\nBy the time the learner finish ""Intro CS"" they would\'ve been introduced to some mathematical concepts but in a superficial way. They\'d also have an answer to the question: Is CS my field of interest or not. This is in fact the function of an Intro Course; to give the learner enough knowledge in order to decide if they would like to purse more or that what they\'ve known is enough.\r\n\r\nFrom the three courses in ""Intro cs"" -  CS50P, Python for Everybody, 6.0001 Introduction to Computer Science and Programming in Python - 6.0001 is the only course that introduce mathematical concepts because it\'s the only course that introduces CS. The other two courses are programming and not CS courses. \r\n\r\nFor instance, in 6.0001 the first appearance of mathematical concept is in ""Lec-3"" the cubic root of some number and the ""guess and check method""; The second appearance in ""Lec-10,11"" in the form of graphs of the running time of algorithms - constant, linear, log, ...etc. None of these require a whole knowledge and mastering of High School Math; they just need a simple search on google to understand what it means by cubic root. In terms of the graphs, the function of graphs in Mathematics in general is to express some Mathematical ideas visually. So, by only looking to the graphs the learner could see what constant mean visually and so on, also something that doesn\'t require mastering High School Math.\r\n\r\nMIT, the university that is issuing the course is an engineering university. In fact the Bachelor Degree of Computer Science at MIT is a Degree in Computer Science and Engineering [^4]. Hence, MIT assumes that their freshman students should have High School knowledge not only of math but of physics also. This is one of the reasons of why MIT is known for its hard admission exams and the way they filter their freshmen students.\r\n\r\nEvery higher education institution has a way to filter students through entrance examinations - SAT, MCAT, ...etc. The reason that this is the case in higher education is because every college and university have a finite number of places for students - a situation which online MOOC education doesn\'t face - and the growth in higher education made an intense competition for seats [^5]. Therefore, filtering out students doesn\'t have any meaning in MOOC settings. In fact the opposite is true. MOOC is intended to everyone that is willing to invest their effort and time regardless of their background. Even if they didn\'t attend High School all together.\r\n\r\n6.0001 Course itself - Not MIT, The University - doesn\'t require High School math as a prerequisite [^6]. The text-book recommended by the course itself is a book by Professor John Guttag, in the preface of the book there is no mentions to any prerequisite. In fact Professor John said ""The book is aimed at 1) readers with little or no prior programming experience who have a desire to understand computational approaches to problem solving, and 2) more experienced programmers who want to learn how to use computation to model things or explore data."" This second target audience of the book ""The experienced programmers"" are required to know, in Prof. John words ""[what is required is] no knowledge of mathematics beyond high school algebra, but do assume that the reader is comfortable with rigorous thinking and is not intimidated by mathematical concepts."" This requirement is needed for ""experienced programmers"" taking a second course in computer science, which is 6.0002, a course not in OSSU curriculum, and is not an introductory course. Professor John\'s book contains the material for teaching 6.0001 & 6.0002 [^7].  MIT in another place recommended prerequisite for this course 6.0001, which is in their words ""No prior programming experience is necessary to take, understand, or be successful in 6.0001. Familiarity with pre-calculus, especially series, will be helpful for some topics, but is not required to understand the majority of the content. [^8]"" The keywords here is ""Some Topics"" and ""Is not required to understand the majority of the content"". Does this means that MIT recommended pre-calculus and hence High School math as prerequisite for 6.0001 ? Yes. Does this mean that their is no other way to learn 6.0001 than learning the entirety of High School math ? No, because MIT themselves put this phrase ""Is not required to understand the majority of the content"" for a reason, to say, don\'t get discouraged to take this course if you don\'t have pre-calculus and hence High School math because ""[its] not required to understand the majority of content"". Is it then necessary to not take 6.0001 course until finishing High School Mathematics ? My answer is no. You can take the course and google the two concepts that will meet you.\r\n\r\n\r\n**What can be modified in the current OSSU Curriculum ?**\r\n\r\nI propose to move Mathematics Prerequisite to later in the Curriculum, to either directly before Core Programming, or to Directly before Core Mathematics. None of the Core Programming courses in fact require any Mathematics as a prerequisite. And prerequisites on Courcera, and in every other online learning platform or course, has to be said explicitly. \r\n\r\nIn fact the reason to take High School mathematics is because it\'s a prerequisite for calculus. But than we must ask why we learn calculus in Computer Science, or at least why before Discrete Math ? Some would answer, because Calculus is a prerequisite for Discrete Math. This is what MIT recommended, but again, MIT is engineering university with an intense competition for the number of students allowed to study at MIT. \r\n\r\nThis whole organization of Mathematics Curriculum in USA, and by implication in most of the world is questionable. Arithmetic, then Geometry, then Pre-Algebra, then High School Math (Pre-calculus), then calculus and discrete mathematics, is not the only why to learn mathematics; most of the people can learn Mathematics to even Higher Mathematics (Graduate level Mathematics) starting from Discrete Math or what we call ""Math for Computer Science""[^9]. However, this argument is not the scope of this discussion. I just put it forward for the sake of showing that what we take for granted about learning math is not necessary the best way to learn it. this is not my personal opinion, this is the opinion of many great mathematician, for instance, George Pólya, and The Mathematician and Philosopher, Imre Lakatos ([^3] for more details).\r\n\r\n**Final Words**\r\n\r\nI\'ll Finish with a quote from the philosopher, educator, encyclopedist, and popular author Mortimer J. Adler that i think is directed to anyone who is responsible for providing education for people especially MOOC education. \r\n""We are on record as holding that unlimited education opportunity-or, specking practically, education opportunity that is limited only by individual desire, ability, and need- is the most valuable service that society can provide for its members. That we don\'t know how to provide that kind of opportunity is no reason to give up the attempt.[^10]."" \r\n\r\n---\r\n[^1]: [Summary section, At OSSU GitHub page.](https://github.com/ossu/computer-science/tree/bc733da3f452524ee3566e15d33b140bc6b6571a).\r\n[^2]: [For instance, giving two approaches for learning Operating Systems in a great detail](https://github.com/ossu/computer-science/blob/bc733da3f452524ee3566e15d33b140bc6b6571a/coursepages/ostep/README.md).\r\n[^3]: Li, Y., Schoenfeld, A.H. Problematizing teaching and learning mathematics as “given” in STEM education. _IJ STEM Ed_ **6**, 44 (2019). https://doi.org/10.1186/s40594-019-0197-9 .\r\n[^4]: https://catalog.mit.edu/degree-charts/computer-science-engineering-course-6-3/ .\r\n[^5]: Robinson, K., & Aronica, L. (2014). The element: How finding your passion changes everything. Penguin Books. eBook. p. 208.\r\n[^6]: https://ocw.mit.edu/courses/6-0001-introduction-to-computer-science-and-programming-in-python-fall-2016/pages/syllabus/ .\r\n[^7]: Preface, _In. Guttag, J. (2021). Introduction to computation and programming using Python: With application to computational modeling and understanding data (Third edition). The MIT Press. eBook._\r\n[^8]: https://mitocw.ups.edu.ec/courses/intro-programming/ .\r\n[^9]: https://youtu.be/pTnEG_WGd2Q?si=3ujHbp_VTLQd2FjZ .\r\n[^10]: Adler, M. J., & Van Doren, C. (1972). How to read a book (Rev. and updated ed). Simon and Schuster. p. 30.', 'reactions': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/1231/reactions', 'total_count': 1, '+1': 0, '-1': 1, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'timeline_url': 'https://api.github.com/repos/ossu/computer-science/issues/1231/timeline', 'performed_via_github_app': None, 'state_reason': None}, 'comment': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/comments/2038846463', 'html_url': 'https://github.com/ossu/computer-science/issues/1231#issuecomment-2038846463', 'issue_url': 'https://api.github.com/repos/ossu/computer-science/issues/1231', 'id': 2038846463, 'node_id': 'IC_kwDOAShAGM55hlP_', 'user': {'login': 'waciumawanjohi', 'id': 18407643, 'node_id': 'MDQ6VXNlcjE4NDA3NjQz', 'avatar_url': 'https://avatars.githubusercontent.com/u/18407643?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/waciumawanjohi', 'html_url': 'https://github.com/waciumawanjohi', 'followers_url': 'https://api.github.com/users/waciumawanjohi/followers', 'following_url': 'https://api.github.com/users/waciumawanjohi/following{/other_user}', 'gists_url': 'https://api.github.com/users/waciumawanjohi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/waciumawanjohi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/waciumawanjohi/subscriptions', 'organizations_url': 'https://api.github.com/users/waciumawanjohi/orgs', 'repos_url': 'https://api.github.com/users/waciumawanjohi/repos', 'events_url': 'https://api.github.com/users/waciumawanjohi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/waciumawanjohi/received_events', 'type': 'User', 'site_admin': False}, 'created_at': '2024-04-05T03:58:34Z', 'updated_at': '2024-04-05T03:58:34Z', 'author_association': 'MEMBER', 'body': '> in 6.0001 the first appearance of mathematical concept is in ""Lec-3"" the cubic root of some number and the ""guess and check method""... None of these require a whole knowledge and mastering of High School Math\r\n\r\nTo be clear, cube roots are not high school math, [they are middle school math](https://www.thecorestandards.org/Math/Content/8/EE/).\r\n\r\nOSSU\'s mission is ""Empowering learners to master college curricula through free resources."" We do students no favors by telling them they can master _nearly_ all of their first CS course if they skip high school math. I am opposed to the proposal.\r\n\r\nI will leave this proposal open for the normal 1 month and I welcome other contributors to comment.', 'reactions': {'url': 'https://api.github.com/repos/ossu/computer-science/issues/comments/2038846463/reactions', 'total_count': 0, '+1': 0, '-1': 0, 'laugh': 0, 'hooray': 0, 'confused': 0, 'heart': 0, 'rocket': 0, 'eyes': 0}, 'performed_via_github_app': None}}"
185,ForkEvent,"{'forkee': {'id': 782312628, 'node_id': 'R_kgDOLqEktA', 'name': 'computer-science', 'full_name': 'Saruntaey/computer-science', 'private': False, 'owner': {'login': 'Saruntaey', 'id': 56786551, 'node_id': 'MDQ6VXNlcjU2Nzg2NTUx', 'avatar_url': 'https://avatars.githubusercontent.com/u/56786551?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Saruntaey', 'html_url': 'https://github.com/Saruntaey', 'followers_url': 'https://api.github.com/users/Saruntaey/followers', 'following_url': 'https://api.github.com/users/Saruntaey/following{/other_user}', 'gists_url': 'https://api.github.com/users/Saruntaey/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Saruntaey/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Saruntaey/subscriptions', 'organizations_url': 'https://api.github.com/users/Saruntaey/orgs', 'repos_url': 'https://api.github.com/users/Saruntaey/repos', 'events_url': 'https://api.github.com/users/Saruntaey/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Saruntaey/received_events', 'type': 'User', 'site_admin': False}, 'html_url': 'https://github.com/Saruntaey/computer-science', 'description': ':mortar_board: Path to a free self-taught education in Computer Science!', 'fork': True, 'url': 'https://api.github.com/repos/Saruntaey/computer-science', 'forks_url': 'https://api.github.com/repos/Saruntaey/computer-science/forks', 'keys_url': 'https://api.github.com/repos/Saruntaey/computer-science/keys{/key_id}', 'collaborators_url': 'https://api.github.com/repos/Saruntaey/computer-science/collaborators{/collaborator}', 'teams_url': 'https://api.github.com/repos/Saruntaey/computer-science/teams', 'hooks_url': 'https://api.github.com/repos/Saruntaey/computer-science/hooks', 'issue_events_url': 'https://api.github.com/repos/Saruntaey/computer-science/issues/events{/number}', 'events_url': 'https://api.github.com/repos/Saruntaey/computer-science/events', 'assignees_url': 'https://api.github.com/repos/Saruntaey/computer-science/assignees{/user}', 'branches_url': 'https://api.github.com/repos/Saruntaey/computer-science/branches{/branch}', 'tags_url': 'https://api.github.com/repos/Saruntaey/computer-science/tags', 'blobs_url': 'https://api.github.com/repos/Saruntaey/computer-science/git/blobs{/sha}', 'git_tags_url': 'https://api.github.com/repos/Saruntaey/computer-science/git/tags{/sha}', 'git_refs_url': 'https://api.github.com/repos/Saruntaey/computer-science/git/refs{/sha}', 'trees_url': 'https://api.github.com/repos/Saruntaey/computer-science/git/trees{/sha}', 'statuses_url': 'https://api.github.com/repos/Saruntaey/computer-science/statuses/{sha}', 'languages_url': 'https://api.github.com/repos/Saruntaey/computer-science/languages', 'stargazers_url': 'https://api.github.com/repos/Saruntaey/computer-science/stargazers', 'contributors_url': 'https://api.github.com/repos/Saruntaey/computer-science/contributors', 'subscribers_url': 'https://api.github.com/repos/Saruntaey/computer-science/subscribers', 'subscription_url': 'https://api.github.com/repos/Saruntaey/computer-science/subscription', 'commits_url': 'https://api.github.com/repos/Saruntaey/computer-science/commits{/sha}', 'git_commits_url': 'https://api.github.com/repos/Saruntaey/computer-science/git/commits{/sha}', 'comments_url': 'https://api.github.com/repos/Saruntaey/computer-science/comments{/number}', 'issue_comment_url': 'https://api.github.com/repos/Saruntaey/computer-science/issues/comments{/number}', 'contents_url': 'https://api.github.com/repos/Saruntaey/computer-science/contents/{+path}', 'compare_url': 'https://api.github.com/repos/Saruntaey/computer-science/compare/{base}...{head}', 'merges_url': 'https://api.github.com/repos/Saruntaey/computer-science/merges', 'archive_url': 'https://api.github.com/repos/Saruntaey/computer-science/{archive_format}{/ref}', 'downloads_url': 'https://api.github.com/repos/Saruntaey/computer-science/downloads', 'issues_url': 'https://api.github.com/repos/Saruntaey/computer-science/issues{/number}', 'pulls_url': 'https://api.github.com/repos/Saruntaey/computer-science/pulls{/number}', 'milestones_url': 'https://api.github.com/repos/Saruntaey/computer-science/milestones{/number}', 'notifications_url': 'https://api.github.com/repos/Saruntaey/computer-science/notifications{?since,all,participating}', 'labels_url': 'https://api.github.com/repos/Saruntaey/computer-science/labels{/name}', 'releases_url': 'https://api.github.com/repos/Saruntaey/computer-science/releases{/id}', 'deployments_url': 'https://api.github.com/repos/Saruntaey/computer-science/deployments', 'created_at': '2024-04-05T03:45:23Z', 'updated_at': '2024-04-05T03:45:23Z', 'pushed_at': '2024-04-03T00:29:52Z', 'git_url': 'git://github.com/Saruntaey/computer-science.git', 'ssh_url': 'git@github.com:Saruntaey/computer-science.git', 'clone_url': 'https://github.com/Saruntaey/computer-science.git', 'svn_url': 'https://github.com/Saruntaey/computer-science', 'homepage': '', 'size': 1560, 'stargazers_count': 0, 'watchers_count': 0, 'language': None, 'has_issues': False, 'has_projects': True, 'has_downloads': True, 'has_wiki': True, 'has_pages': False, 'has_discussions': False, 'forks_count': 0, 'mirror_url': None, 'archived': False, 'disabled': False, 'open_issues_count': 0, 'license': None, 'allow_forking': True, 'is_template': False, 'web_commit_signoff_required': False, 'topics': [], 'visibility': 'public', 'forks': 0, 'open_issues': 0, 'watchers': 0, 'default_branch': 'main', 'public': True}}"
186,WatchEvent,{'action': 'started'}
187,WatchEvent,{'action': 'started'}
188,WatchEvent,{'action': 'started'}
189,WatchEvent,{'action': 'started'}
190,WatchEvent,{'action': 'started'}
191,WatchEvent,{'action': 'started'}
192,WatchEvent,{'action': 'started'}
193,WatchEvent,{'action': 'started'}
194,WatchEvent,{'action': 'started'}
195,WatchEvent,{'action': 'started'}
196,WatchEvent,{'action': 'started'}
