,created_at,html_url,name,body,published_at
521,2021-07-15T14:31:51Z,https://github.com/stanfordnlp/stanza/issues/756,,"I am trying to run two (bc4chemd and bc5cdr) NER models on pretokenized data sets in parallel (if this isn't the best way to go about this please advise). Upon researching I found a similar previously closed issue: #79. I tried the code that from the issue (with some minor print statements to follow allow) and it is pasted below. Code hangs on second Pool call at the bottom. 

`from concurrent import futures
import stanza
if __name__ == '__main__':
    nlp = stanza.Pipeline(model_dir='./stanza_resources/')

    def process(text):
        return len(text)

    def process_nlp(text):
        d = nlp(text)
        return len(d.text)

    texts = [""This is a text."", ""This is another text.""]

    # Process with NLP serially
    print([process_nlp(t) for t in texts])
    
    # Process without NLP in parallel
    print(""Process not in parallel"")
    result = []
    with futures.ProcessPoolExecutor(max_workers=1) as executor:
         for res in executor.map(process, texts, chunksize=1):
            result.append(res)
    print(result)

    # Process with NLP in parallel
    print(""Process in parallel"")
    result = []
    with futures.ProcessPoolExecutor(max_workers=1) as executor:
         for res in executor.map(process_nlp, texts, chunksize=1):
            result.append(res)
    print(result)`


**Environment (please complete the following information):**
 - OS: Ubuntu 20.04 LTS on Windows 10
 - Python version: 3.7.10
 - Stanza version: tried Stanza 1.2.2 and 1.3.0rc1 (seperate conda envs)
 - Torch version : 1.9.0

If this isn't the right way to run multiple NER models, please advise (just started to dive into parallel processing). Thanks!",
522,2021-07-14T17:03:01Z,https://github.com/stanfordnlp/stanza/issues/755,,"I was reading through the documentation on [training](https://stanfordnlp.github.io/stanza/training.html) where I got the impression that the models are exclusively trained on the publicly available UD treebanks. However, there are two exceptions:

- [handparsed treebanks](https://github.com/stanfordnlp/handparsed-treebank): for ""combined models"" (not sure what that implies though)
- data augmentation in code:

https://github.com/stanfordnlp/stanza/blob/de44be871282e05f79f23f5f5e284aceb672726b/stanza/models/tagger.py#L140-L144

So my question is: are there any other instances of data augmentation or other datasets that are used for training the models, or do you only rely on the public UD treebanks? For the initial word vectors, you seem to use pretrained ones from CoNLL and fastText as described [here](https://stanfordnlp.github.io/stanza/word_vectors.html).",
523,2021-07-14T04:27:11Z,https://github.com/stanfordnlp/stanza/issues/754,,"this is error info:
stanza.server.client.AnnotationException: java.util.concurrent.ExecutionException: java.lang.OutOfMemoryError: Java heap space

this is my code:
client = CoreNLPClient(annotators=['tokenize', 'pos', 'lemma', 'ner', 'parse', 'depparse'],
                memory='8G',
                endpoint='http://localhost:9001',
                be_quiet=True,
                threads=4,
                timeout=600000,
                max_char_length=1000000,
                properties={
                    ""ssplit.isOneSentence"":True
                }
                )",
524,2021-07-13T17:54:27Z,https://github.com/stanfordnlp/stanza/issues/753,,"I read in [the documentation](https://stanfordnlp.github.io/stanza/performance.html) that the reported performance metrics are based on the evaluation script of the [CoNLL 2018 shared task](https://universaldependencies.org/conll18/evaluation.html). But I cannot find the gold labels that are required to run that script. In the side bar there is a link to [""Test data made public""](https://lindat.mff.cuni.cz/repository/xmlui/handle/11234/1-2837) but I cannot find a download button or any useful information on that end.

Can you direct me to the gold dataset, or share it if it is not available publicly anymore?

Thanks",
525,2021-07-13T16:36:42Z,https://github.com/stanfordnlp/stanza/issues/752,,"Hey, I want to train a new model and follow the instructions in the documentation. I prepared UD_English-Tweet UD data in a folder and wanted to prepare tokenizer data for tokenizer training, so I used `python stanza/utils/datasets/prepare_tokenizer_treebank.py UD_English-Tweet` to convert the data. However, I run into the following error. 

```
user$ python stanza/utils/datasets/prepare_tokenizer_treebank.py UD_English-Tweet
2021-07-13 00:33:15 INFO: Datasets program called with:
stanza/utils/datasets/prepare_tokenizer_treebank.py UD_English-Tweet
Preparing data for UD_English-Tweet: en_tweet, en
Augmented 13 quotes: Counter({'""""': 3, '„“': 3, '““': 3, '《》': 1, '””': 1, '„”': 1, '「」': 1})
Swapped 'w1, w2' for 'w1 ,w2' 6 times
Added 4 new sentences with asdf, zzzz -> asdf,zzzz
Traceback (most recent call last):
  File ""stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 1062, in <module>
    main()
  File ""stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 1059, in main
    common.main(process_treebank, add_specific_args)
  File ""/u/hjian42/twitternlp/stanza/stanza/utils/datasets/common.py"", line 140, in main
    process_treebank(treebank, paths, args)
  File ""stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 1050, in process_treebank
    process_ud_treebank(treebank, udbase_dir, tokenizer_dir, short_name, short_language, args.augment)
  File ""stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 969, in process_ud_treebank
    prepare_ud_dataset(treebank, udbase_dir, tokenizer_dir, short_name, short_language, ""test"", augment)
  File ""stanza/utils/datasets/prepare_tokenizer_treebank.py"", line 959, in prepare_ud_dataset
    shutil.copyfile(input_conllu, output_conllu)
  File ""/usr/lib/python3.8/shutil.py"", line 238, in copyfile
    if _samefile(src, dst):
  File ""/usr/lib/python3.8/shutil.py"", line 217, in _samefile
    return os.path.samefile(src, dst)
  File ""/usr/lib/python3.8/genericpath.py"", line 100, in samefile
    s1 = os.stat(f1)
TypeError: stat: path should be string, bytes, os.PathLike or integer, not NoneType
```

My understanding is that I need to add some `--save_dir` argument. So I tried `python stanza/utils/datasets/prepare_tokenizer_treebank.py UD_English-Tweet --save_dir xxx`  and it reports another error `prepare_tokenizer_treebank.py: error: unrecognized arguments: --save_dir ./`

Can you provide some guidance about what I need to specify in `${other options}` for UD tokenizer data preparation? Thanks. 

It would be really helpful for users if some examples on how to use `${other options}` for other UD data preparation/model training are provided. Thanks! ",
526,2021-07-13T13:58:27Z,https://github.com/stanfordnlp/stanza/issues/751,,"Hello

As a project of mine I am training Universal Dependencies models for spaCy. Performance up to now is quite good but the lemmatizer is rule-based and slightly lacking. I know that stanza allows for different ways to lemmatize, some lookup-based and others learned (e.g. edits). The look-ups are available in the torch-pickled lemmatizer models.

```python
import torch
model = torch.load(""~/stanza_resources/en/lemma/combined.pt""), map_location='cpu')
word_dict, composite_dict = model['dicts']
```

... and from looking at them, they seem to be quite extensive. I would therefore like to use these in my spaCy lemmatizer. Is such usage allowed? More information about the project:

- models will be made available to the public (particularly on the HF [model hub](https://huggingface.co/models))
- I will refer to stanza/your papers as you request in the acknowledgments
- if requested I can add a LICENSE file for your lemmatizer files

If this usage is not allowed I will try to find other options. 


Thanks

Bram",
527,2021-07-13T04:53:23Z,https://github.com/stanfordnlp/stanza/pull/750,,,
528,2021-07-10T02:54:37Z,https://github.com/stanfordnlp/stanza/pull/749,,"These are the bugfix pushes, not Jason's langid model, so that we can make 1.2.x a functional endpoint",
529,2021-07-09T16:49:29Z,https://github.com/stanfordnlp/stanza/issues/748,,"Hello All

## Problem
Getting NER finetuning/retraining for MIMIC models/biomed models  working

## What I've done so far:
1. Checked the instructions at the [model training documentation](https://stanfordnlp.github.io/stanza/training.html)  as the  stanza_train instructions seemed to be outdated.
2. Attempted to follow the instructions for 1.2.1 main branch with a toy example 
3. Tried to repeat the above out of the dev branch as the stanza.models.ner_tagger.py file does not seem to be in the main branch 
4. Searched here for previous questions regarding this particular issue. None found. 

Thought it might be time to seek some help here. Any insights would be very appreciated. 

## Details
Converted a train and dev CONLL file to json using the command. Note these were in the stanza_train data folder. Yes these are not mimic/bioner files however for the purpose of debugging this I suspect it would be fine. 
```
python stanza/utils/datasets/ner/prepare_ner_file.py  <snip>/English-TEST/train.bio <snip>/data/nerbase/English-TEST/train.json
```
these worked fine
Then tried to run the training command
``` 
python -m stanza.models.ner_tagger --wordvec_pretrain_file /home/stanza_resources/en/pretrain/mimic.pt \
 --train_file /home/stanza-train/data/nerbase/English-TEST/train.json \
 --eval_file /home/stanza-train/data/nerbase/English-TEST/dev.json --shorthand mimic \
  --mode train  --lang mimic
```
I was not too sure about the `lang` for the above.  

Trace: 
 >  /data/nerbase/English-TEST/dev.json --shorthand mimic --mode train  --lang mimic
  2021-07-09 18:54:46 INFO: Running NER tagger in train mode
  2021-07-09 18:54:46 INFO: Loading data with batch size 32...
  2021-07-09 18:54:46 DEBUG: BIO tagging scheme found in input; converting into BIOES scheme...
  2021-07-09 18:54:46 DEBUG: Loaded pretrain from /home/stanza_resources/en/pretrain/mimic.pt
  2021-07-09 18:54:46 DEBUG: 1 batches created.
  2021-07-09 18:54:46 DEBUG: BIO tagging scheme found in input; converting into BIOES scheme...
  2021-07-09 18:54:46 DEBUG: 1 batches created.
  2021-07-09 18:54:46 INFO: Training tagger...
  Traceback (most recent call last):
    File ""/usr/local/lib/python3.8/runpy.py"", line 194, in _run_module_as_main
      return _run_code(code, main_globals, None,
    File ""/usr/local/lib/python3.8/runpy.py"", line 87, in _run_code
      exec(code, run_globals)
    File ""/home/stanza/stanza/models/ner_tagger.py"", line 272, in <module>
      main()
    File ""/home/stanza/stanza/models/ner_tagger.py"", line 105, in main
      train(args)
    File ""/home/stanza/stanza/models/ner_tagger.py"", line 159, in train
      trainer = Trainer(args=args, vocab=vocab, pretrain=pretrain, use_cuda=args['cuda'],
    File ""/home/stanza/stanza/models/ner/trainer.py"", line 58, in __init__
      self.model = NERTagger(args, vocab, emb_matrix=pretrain.emb)
    File ""/home/stanza/stanza/models/ner/model.py"", line 31, in __init__
      self.init_emb(emb_matrix)
    File ""/home/stanza/stanza/models/ner/model.py"", line 75, in init_emb
      assert emb_matrix.size() == (vocab_size, dim), \
  AssertionError: Input embedding matrix must match size: 100000 x 100
  
  
  Could this be because the default values in the ner_tagger file for the word embedding dimension is 100 where as the Mimic one is 200 (in the word embedding).? Also I am not sure what the char embedding dimension should be set to here. 

Any/all ideas welcome. ",
530,2021-07-08T23:16:47Z,https://github.com/stanfordnlp/stanza/pull/747,,Merge readme change back from main into dev,
531,2021-07-08T17:38:53Z,https://github.com/stanfordnlp/stanza/issues/746,,"When specified `resources_version=1.3.0`, download fails. 

``` bash 
$ python -c ""import stanza; stanza.download(\""en\"", resources_version='1.3.0')""
Downloading https://raw.githubusercontent.com/stanfordnlp/stanza-resources/master/resources_1.3.0.json: 100%|███████████| 14.0/14.0 [00:00<00:00, 6.05kB/s]
Traceback (most recent call last):
  File ""<string>"", line 1, in <module>
  File ""/usr/local/anaconda3/envs/r2v/lib/python3.8/site-packages/stanza/resources/common.py"", line 394, in download
    resources = json.load(fin)
  File ""/usr/local/anaconda3/envs/r2v/lib/python3.8/json/__init__.py"", line 293, in load
    return loads(fp.read(),
  File ""/usr/local/anaconda3/envs/r2v/lib/python3.8/json/__init__.py"", line 357, in loads
    return _default_decoder.decode(s)
  File ""/usr/local/anaconda3/envs/r2v/lib/python3.8/json/decoder.py"", line 340, in decode
    raise JSONDecodeError(""Extra data"", s, end)
json.decoder.JSONDecodeError: Extra data: line 1 column 4 (char 3)
```
",
532,2021-07-08T10:25:40Z,https://github.com/stanfordnlp/stanza/issues/745,,"Hello, dear friends, 
first of all thank you for a great programm, which helps a lot.
But can you give me a hint how can I manage with these deals:
1. I have  multiple pieces of document - 'сквозь которого видно', 'не касаясь земли' and so on. I need to analyze them and get output for each piece in new string, like this, for instance: 
ADP case PRON Acc obl ADV Degree=Pos advmod 
VERB Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Mid rootNOUN Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing obl

I wrote code: 

import stanza
nlp = stanza.Pipeline('ru')
doc = nlp('это, увы, было' 'сквозь которого видно' 'не касаясь земли')
for sentence in doc.sentences:
        for word in sentence.words:
                print(word.text,word.pos,word.feats,word.deprel, end = ' ')
That's the best I could do. it gives me only one string. Like this:
ADP case PRON Acc obl ADV Degree=Pos advmodVERBAspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Mid rootNOUN Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing obl

Everything in one string.
How can I deal with this? 

And the second is, how can I call only one morphological feature? I don't need any from them except 'case'. Is it possible to call only this one?

Sorry for may be simple questions (I suppose, they realy are), but I'm new in this. 

Best regards.",
533,2021-07-08T10:18:04Z,https://github.com/stanfordnlp/stanza/issues/744,,"Is it possible to extract the probabilities of NER predictions of the available models? 

Example:
```
Washington is a state
```

could be something like:
```
(""Washington"" , {""GPE"": 0.7, ""LOC"": 0.2, ""O"": 0.1}),
(""is"", {""O"": 1.0}),
(""a"", {""O"": 1.0}),
(""state"", {""O"": 1.0})
```",
534,2021-07-05T08:34:41Z,https://github.com/stanfordnlp/stanza/issues/743,,"Hello everyone! I have a document that contains a list of quotation such as:

Manzoni, Pr. Sp., 3 (48):
Se volete ch’io v’aiuti, bisogna dirmi tutto, dall’a fino alla zeta.

How can I keep out the first line when I run the tokenizer? I would like to get something like:

====== Sentence 1 =======
text= Manzoni, Pr. Sp., 3 (48):
Se volete ch’io v’aiuti, bisogna dirmi tutto, dall’a fino alla zeta.
1	Se	se	SCONJ	CS	_	_	_	_	_
2	volete	volere	AUX	VM	Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin	_	_	_	_
etc,

Is that possible?


",
535,2021-07-05T08:14:09Z,https://github.com/stanfordnlp/stanza/pull/742,,"## Description
Because the CNNClassifier contains two lambda functions to lower case a string in init, pickling fails on Windows.

## Fixes Issues
Fixes an issue I originally encountered when using `nlp.pipe()` of `spacy_stanza`, which uses multiprocessing under the hood. So it tries to pickle the model for new processes, but fails due to the lambdas. So this relates to https://github.com/explosion/spacy-stanza/issues/34

## Unit test coverage
Not necessary: the new added method has the same name as the original lambda property. Usage is identical as before. 
",
536,2021-07-04T07:16:03Z,https://github.com/stanfordnlp/stanza/issues/741,,"Describe the bug

Unable to download the Croatian pipeline using stanza.download(""hr"").
AssertionError is thrown, it appears the ""default_md5"" within ""https://raw.githubusercontent.com/stanfordnlp/stanza-resources/main/resources_1.2.1.json"" for ""hr"" differs from the md5 of ""http://nlp.stanford.edu/software/stanza/1.2.1/hr/default.zip""

To Reproduce

import stanza
stanza.download(""hr"")

Expected behavior

The pipeline binaries are downloaded.

Environment (please complete the following information)
 - OS: Windows
 - Python version: Python 3.7.4
 - Stanza version: 1.2.1


",
537,2021-07-02T09:39:01Z,https://github.com/stanfordnlp/stanza/pull/740,,"## Description
Because the CNNClassifier contains two lambda functions to lower case a string in init, pickling fails on Windows.

## Fixes Issues
Fixes an issue I originally encountered when using `nlp.pipe()` of `spacy_stanza`, which uses multiprocessing under the hood. So it tries to pickle the model for new processes, but fails due to the lambdas. So this relates to https://github.com/explosion/spacy-stanza/issues/34

## Unit test coverage
Not necessary: the new added method has the same name as the original lambda property. Usage is identical as before. 
",
538,2021-07-01T16:54:35Z,https://github.com/stanfordnlp/stanza/issues/739,,"After upgrading stanza from version 1.0.1 to 1.2.1 we've noticed some strange behavior with German NER, namely the performance drops significantly, a lot of entities are missed completely or in part, others are misclassified. For a concrete example things like this happen all around:
Version 1.0.1, working well:
```
>>>import stanza
>>>nlp = stanza.Pipeline('de', processors='tokenize,mwt,ner', dir='/usr/lib/stanza', use_gpu=True)
2021-07-01 18:13:16 INFO: Loading these models for language: de (German):`
=======================
| Processor | Package |
-----------------------
| tokenize  | gsd     |
| mwt       | gsd     |
| ner       | conll03 |
=======================

2021-07-01 18:13:18 INFO: Use device: gpu
2021-07-01 18:13:18 INFO: Loading: tokenize
2021-07-01 18:13:20 INFO: Loading: mwt
2021-07-01 18:13:20 INFO: Loading: ner
2021-07-01 18:13:22 INFO: Done loading processors!
>>>doc = nlp(""Wir haben uns bei Herrn Giscard d'Estaing beschwert und um Akteneinsicht in die Arbeit des Präsidiums gebeten."")
>>>doc.entities
[{
  ""text"": ""Giscard d'Estaing"",
  ""type"": ""PER"",
  ""start_char"": 24,
  ""end_char"": 41
}]`
```
Exact same code/input, only with version 1.2.1:
```
>>>doc.entities
[]
```
Environment is the same in both cases (including the models), only the stanza module is updated.
English does not seem to show this behavior, other languages we haven't (yet) tested. 
It's on a Centos 7.9 with default Python 3.6.8 but I'm not sure it plays any role here.
Any advice or help on how to fix it or how to find the possible reason is greatly appreciated.
",
539,2021-06-30T16:43:37Z,https://github.com/stanfordnlp/stanza/pull/738,,"Replaces the run_ner.sh script with a run_ner.py script - a bit more portable with a bit more functionality.

Also included are some upgrades to the charlm parameters for ner_tagger.py",
540,2021-06-30T09:24:09Z,https://github.com/stanfordnlp/stanza/issues/737,,"I trained my model with stanza, and I wanted to know how to evaluate it.
I now have test datasets and models.

I found a command:          python stanza/utils/training/run_ete.py ${corpus} --score_${split}
but I don't know how to use it

",
541,2021-06-29T20:47:29Z,https://github.com/stanfordnlp/stanza/issues/736,,"**Describe the bug**
Unable to access the demo site at http://stanza.run

**To Reproduce**
Steps to reproduce the behavior:
1. Go to 'http://stanza.run'
2. See error

**Expected behavior**
Expected to see the demo.

**Environment (please complete the following information):**
 - OS: Windows, MacOS, and iOS.

**Additional context**
We have tried to access the demo site from multiple machines and from different networks. It appears as there might be an issue with DNS.

The site was available when we accessed it last week.
",
542,2021-06-29T00:28:51Z,https://github.com/stanfordnlp/stanza/pull/735,,"Sort and then unsort the text by length in the sentiment processor.  Use this to set a limit on processing length by text length.  Set the default batch limit to 5000.  Makes it so that a huge document doesn't default to using up the entire GPU
",
543,2021-06-28T06:10:44Z,https://github.com/stanfordnlp/stanza/issues/734,,"System Specifications: - Device:- NVIDIA Jetson AGX Xavier [16 GB] - Jetpack 4.5.1
                                                      8 core CPU 
                                                      RAM:- 32 GB
The Pipeline looks like 
nlp = stanza.Pipeline('en', use_gpu=True, batch_size=100, tokenize_batch_size = 32, pos_batch_size = 32, , depparse_batch_size = 32)

doc = nlp(corpus)

I am trying to build a Stanza Document with processors:- tokenizer, pos, depparse, error, sentiment, ner;
While using a dataset of around 300MB of txt to build the Stanza Document i am running out of memory (RAM) and then the jupyter notebook stops and kernel dies, even with 100MB of data the kernel dies.
(I have tried using higher batch sizes and even lower as well but the problem persists) 
",
544,2021-06-26T08:31:24Z,https://github.com/stanfordnlp/stanza/issues/733,,"**Describe the bug**
For these two sentences: 
```
The first challenge that we have before we can do any kind of analysis of these interstellar dust particles is to find them.
```
```
But it is that a word can have just any vocal sound .
```
The word `is` in both sentences should be tagged as `AUX`, since they are both verbal copulas. According to Universal Dependencies Standard for [VERB](https://universaldependencies.org/u/pos/VERB.html) and [AUX](https://universaldependencies.org/u/pos/AUX.html), `VERB` does not cover AUX. 
>  Note that the VERB tag covers main verbs (content verbs) but it does not cover auxiliary verbs and verbal copulas (in the narrow sense), for which there is the AUX tag.

However, Stanza tags `is` as `VERB`.

**To Reproduce**
```
$ python3 test1.py 
2021-06-26 15:11:56 INFO: Loading these models for language: en (English):
========================
| Processor | Package  |
------------------------
| tokenize  | combined |
| pos       | combined |
========================

2021-06-26 15:11:56 INFO: Use device: cpu
2021-06-26 15:11:56 INFO: Loading: tokenize
2021-06-26 15:11:56 INFO: Loading: pos
2021-06-26 15:11:56 INFO: Done loading processors!
The None DET
first None ADJ
challenge None NOUN
that None PRON
we None PRON
have None VERB
before None SCONJ
we None PRON
can None AUX
do None VERB
any None DET
kind None NOUN
of None ADP
analysis None NOUN
of None ADP
these None DET
interstellar None ADJ
dust None NOUN
particles None NOUN
is None VERB
to None PART
find None VERB
them None PRON
. None PUNCT

$ cat test1.py 
import stanza

#stanza.download('en')
nlp = stanza.Pipeline('en',processors='tokenize,pos',tokenize_pretokenized=True)
doc = nlp(""The first challenge that we have before we can do any kind of analysis of these interstellar dust particles is to find them ."")

for sentence in doc.sentences:
    for word in sentence.words:
        print(word.text, word.lemma, word.pos)
```
```
$ python3 test2.py 
2021-06-26 15:13:09 INFO: Loading these models for language: en (English):
========================
| Processor | Package  |
------------------------
| tokenize  | combined |
| pos       | combined |
========================

2021-06-26 15:13:09 INFO: Use device: cpu
2021-06-26 15:13:09 INFO: Loading: tokenize
2021-06-26 15:13:09 INFO: Loading: pos
2021-06-26 15:13:09 INFO: Done loading processors!
But None CCONJ
it None PRON
is None VERB
that None SCONJ
a None DET
word None NOUN
can None AUX
have None VERB
just None ADV
any None DET
vocal None ADJ
sound None NOUN
. None PUNCT

$ cat test2.py 
import stanza

#stanza.download('en')
nlp = stanza.Pipeline('en',processors='tokenize,pos',tokenize_pretokenized=True)
doc = nlp(""But it is that a word can have just any vocal sound ."")

for sentence in doc.sentences:
    for word in sentence.words:
        print(word.text, word.lemma, word.pos)
```

**Expected behavior**
`is` should be tagged as `AUX`.

**Environment (please complete the following information):**
 - OS: MacOS
 - Python version: Python 3.9.4
 - Stanza version: 68aa42653d656f6131ec14837d5f99927ab17d02/1.2.1

**Additional context**
I notice that there are quite some incorrect labels (nearly 300 items) in the corpus [UD_English-GUM](https://github.com/UniversalDependencies/UD_English-GUM) that tag verbal copulas `be` as `VERB`, which might be the root cause. Do you think so? 
 
",
545,2021-06-25T21:04:08Z,https://github.com/stanfordnlp/stanza/pull/732,,,
546,2021-06-25T10:42:56Z,https://github.com/stanfordnlp/stanza/pull/731,,"This is the documentation for the language id module. This should be merged with gh-pages upon the next release.
",
547,2021-06-25T03:56:36Z,https://github.com/stanfordnlp/stanza/issues/730,,"**Describe the bug**

For this sentence, 
```
He also designed furniture and houses for the wealthy.
```
`wealthy` is a adjective that exceptionally head a nominal phrase, which should be tagged as `ADJ` according to [Universal Dependencies](https://universaldependencies.org/u/pos/ADJ.html)
>  On the other hand, adjectives that exceptionally head a nominal phrase (as in the sick, the healthy) are still tagged ADJ.

**To Reproduce**
```
$ python3 test.py 
Downloading https://raw.githubusercontent.com/stanfordnlp/stanza-resources/main/resources_1.2.1.json: 139kB [00:00, 688kB/s]                                                                            
2021-06-25 11:32:45 INFO: Downloading default packages for language: en (English)...
2021-06-25 11:32:54 INFO: Finished downloading models and saved to /Users/stanza_resources.
2021-06-25 11:32:54 INFO: Loading these models for language: en (English):
========================
| Processor | Package  |
------------------------
| tokenize  | combined |
| pos       | combined |
========================

2021-06-25 11:32:54 INFO: Use device: cpu
2021-06-25 11:32:54 INFO: Loading: tokenize
2021-06-25 11:32:54 INFO: Loading: pos
2021-06-25 11:32:56 INFO: Done loading processors!
He None PRON
also None ADV
designed None VERB
furniture None NOUN
and None CCONJ
houses None NOUN
for None ADP
the None DET
wealthy None NOUN
. None PUNCT

$ cat test.py
import stanza

stanza.download('en')
nlp = stanza.Pipeline('en',processors='tokenize,pos')
doc = nlp('He also designed furniture and houses for the wealthy.')

for sentence in doc.sentences:
    for word in sentence.words:
        print(word.text, word.lemma, word.pos)
```

**Expected behavior**

`wealthy` should be tagged as `ADJ`.

**Environment (please complete the following information):**
 - OS: MacOS
 - Python version: Python 3.9.4
 - Stanza version: 68aa42653d656f6131ec14837d5f99927ab17d02/1.2.1
",
548,2021-06-24T13:07:20Z,https://github.com/stanfordnlp/stanza/issues/729,,"How do I convert the constituency parseTree generated from the code below to [`nltk.Tree`](https://www.nltk.org/_modules/nltk/tree.html)?

```python
from stanza.server import CoreNLPClient


with CoreNLPClient(annotators=[""parse""], timeout=30000, memory=""16G"") as client:
    ann = client.annotate(""Is there such a thing as x ray glasses"")
    sentence = ann.sentence[0]
    constituency_parse = sentence.parseTree
```",
549,2021-06-24T09:09:33Z,https://github.com/stanfordnlp/stanza/issues/728,,"Updating my environment and I found that whenever I run stanza with torch 1.9.0, I get the following UserWarning:

> lib\site-packages\torch\nn\functional.py:652: UserWarning: Named tensors and all their associated APIs are an experimental feature and subject to change. Please do not use them for anything important until they are released as stable. (Triggered internally at  ..\c10/core/TensorImpl.h:1156.)
>   return torch.max_pool1d(input, kernel_size, stride, padding, dilation, ceil_mode)

It is ""just"" a warning, but I thought it could be useful if to report this.

**Environment (please complete the following information):**
 - OS: Windows
 - Python version: 3.8.8
 - Stanza version: 1.2.1
 - torch version: 1.9.0

",
550,2021-06-23T11:49:38Z,https://github.com/stanfordnlp/stanza/issues/727,,"**Describe the bug**
* Unable to download the Swedish pipeline using stanza.download(""sv"").
* AssertionError is thrown, it appears the ""default_md5"" within ""https://raw.githubusercontent.com/stanfordnlp/stanza-resources/main/resources_1.2.1.json"" for ""sv"" differs from the md5 of ""http://nlp.stanford.edu/software/stanza/1.2.1/sv/default.zip""

```python
File ""app.py"", line 291, in main
    stanza.download(""sv"")
  File ""/home/svcaiaas/aiaasenv_37/lib/python3.7/site-packages/stanza/resources/common.py"", line 410, in download
    md5=resources[lang]['default_md5'],
  File ""/home/svcaiaas/aiaasenv_37/lib/python3.7/site-packages/stanza/resources/common.py"", line 141, in request_file
    assert(not md5 or file_exists(path, md5))
AssertionError
```

**To Reproduce**
```python
import stanza
stanza.download(""sv"")
```

**Expected behavior**
The pipeline binaries are downloaded.

**Environment (please complete the following information):**
 - OS: Ubuntu
 - Python version: 3.7.10
 - Stanza version:1.2.1

**Additional context**
sv[""default_md5""] is 639e47b5462cf968a0127e9312a37026
get_md5(path/to/default.zip) is 3765de067b38b1cdfb3da3ffb9cae554
",
551,2021-06-22T14:01:30Z,https://github.com/stanfordnlp/stanza/issues/726,,"**Description**
I ran stanza on my machine and checked the same string in the online demo and I found a mismatch between the results.

**To Reproduce**
Steps to reproduce the behavior:

*Online Demo*
1. Go to http://stanza.run/bio
2. Select Biology: BioNLP13CG
3. Paste : `Neuroblastoma cells the strain/cell line of the sample is BE2C.`
4. Click on Submit

You will observe in NER section, there are three outputs for the type *CELL*
- Neuroblastoma cells 
- cell line
- BE2C 

*On Machine*
```
import stanza
nlp = stanza.Pipeline('en', package=None, processors={'tokenize': ""mimic"", 'ner': 'bionlp13cg'})
ent = nlp(""Neuroblastoma cells the cell line of the sample is BE2C."")
print(ent.entities)
```
The output will be 
```
[{
   ""text"": ""Neuroblastoma cells"",
   ""type"": ""CELL"",
   ""start_char"": 0,
   ""end_char"": 19
 }]
```

**Expected behavior**
In the output there should be three entities
```
[{
   ""text"": ""Neuroblastoma cells"",
   ""type"": ""CELL"",
   ""start_char"": 0,
   ""end_char"": 19
},
{
   ""text"": ""cell line"",
   ""type"": ""CELL"",
   ""start_char"": 24,
   ""end_char"": 33
},
{
   ""text"": ""BE2C"",
   ""type"": ""CELL"",
   ""start_char"": 51,
   ""end_char"": 55
}]
```

**Environment (please complete the following information):**
 - OS: Ubuntu
 - Python version: 3.6.9
 - Stanza version: 1.2.1 & 1.2.0 (checked on both)
",
552,2021-06-17T15:19:34Z,https://github.com/stanfordnlp/stanza/issues/725,,"We are trying to leverage Stanza's dep parser with custom data. We have text in CoNLL-U format that is accompanied by other features that have been generated by a CNN, both of which are encoded into a single concatenated embedding representation which we would like to use as input directly into Stanza's dep parser.

According to the [documentation](https://stanfordnlp.github.io/stanza/depparse.html#start-with-pretagged-document), the dep parser can bypass other modules if given preprocessed input. But will it be feasible to modify the source code to accommodate this input instead of CoNLL-U files/command line text?",
553,2021-06-15T23:07:40Z,https://github.com/stanfordnlp/stanza/issues/723,,"I've tried to download Kazakh model via Stanza 1.2.1, but failed:

```py
>>> import stanza
>>> stanza.download(""kk"")
Downloading https://raw.githubusercontent.com/stanfordnlp/stanza-resources/main/Downloading https://raw.githubusercontent.com/stanfordnlp/stanza-resources/main/resources_1.2.1.json: 139kB [00:00, 6.28MB/s]
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/usr/lib/python3.7/site-packages/stanza/resources/common.py"", line 390, in download
    raise ValueError(f'Unsupported language: {lang}.')
ValueError: Unsupported language: kk.
```

Though `kk` is included in [Available UD Models](https://stanfordnlp.github.io/stanza/available_models.html). How do I do about it?",
554,2021-06-14T14:07:39Z,https://github.com/stanfordnlp/stanza/pull/722,,addresses https://github.com/stanfordnlp/stanza/issues/721,
